,level_0,Unnamed: 0,index,Area,Diameter (um),Volume (um3),FITC,TRITC,Alexa,FITC_b,TRITC_b,Alexa_b,Name,Source,Exp,Ratio,Ratio2
24,171,24,32,1.174,1.2226132771727456,0.956898658267202,12.583303363032513,0.4988627870000073,2396.4894937518743,150.10069663696748,150.080137213,161.1945062481261,R2_5h_#1,2_5_1_0006.csv,1,0.9618669583248821,0.4618669583248821
25,172,25,34,1.545,1.402553063743339,1.4446296556556393,733.8193033630325,12.159862787000009,0.0,150.10069663696748,150.080137213,161.1945062481261,R2_5h_#1,2_5_1_0006.csv,1,0.9836994606032275,0.48369946060322755
26,173,26,35,0.742,0.971979291031188,0.4808057559634276,712.3993033630325,369.50286278699997,0.0,150.10069663696748,150.080137213,161.1945062481261,R2_5h_#1,2_5_1_0006.csv,1,0.6584692457896796,0.15846924578967958
27,174,27,0,8.961,3.377795073768063,20.17894777069041,36.083571727266985,2900.308312599914,1327.532669603864,149.902428272733,150.02968740008598,167.03933039613602,R2_5h_#1,2_5_1_0007.csv,1,0.01228840466419381,0.4877115953358062
30,177,30,3,15.326,4.417427901235187,45.13433334288699,9.867571727267006,74.28031259991403,3302.476669603864,149.902428272733,150.02968740008598,167.03933039613602,R2_5h_#1,2_5_1_0007.csv,1,0.1172646443361575,0.3827353556638425
31,178,31,4,2.966,1.9433034991180596,3.8425587855894423,1013.201571727267,78.17831259991402,2120.793669603864,149.902428272733,150.02968740008598,167.03933039613602,R2_5h_#1,2_5_1_0007.csv,1,0.9283674605674909,0.42836746056749087
32,179,32,5,3.152,2.0033100221895843,4.209622126627713,1681.117571727267,78.81331259991401,0.0,149.902428272733,150.02968740008598,167.03933039613602,R2_5h_#1,2_5_1_0007.csv,1,0.9552179501469206,0.45521795014692057
33,180,33,6,2.781,1.881722395548421,3.488713321346773,47.27557172726699,66.92631259991401,2614.738669603864,149.902428272733,150.02968740008598,167.03933039613602,R2_5h_#1,2_5_1_0007.csv,1,0.41396490089275184,0.08603509910724816
34,181,34,8,19.466,4.9784416214127365,64.60689640161355,10.548571727266989,0.8303125999140377,3389.9036696038643,149.902428272733,150.02968740008598,167.03933039613602,R2_5h_#1,2_5_1_0007.csv,1,0.9270304033295559,0.4270304033295559
36,183,36,11,10.197,3.603224061540505,24.494717170352352,11.794571727266998,98.85531259991401,3347.148669603864,149.902428272733,150.02968740008598,167.03933039613602,R2_5h_#1,2_5_1_0007.csv,1,0.10659362003842308,0.3934063799615769
41,188,41,18,0.803,1.0111435874406445,0.5412988671432248,32.40557172726699,15.355312599914015,2168.498669603864,149.902428272733,150.02968740008598,167.03933039613602,R2_5h_#1,2_5_1_0007.csv,1,0.67849605767925,0.17849605767925003
44,191,44,21,4.82,2.477299861870477,7.960390222810467,12.892571727266983,72.70131259991402,2510.486669603864,149.902428272733,150.02968740008598,167.03933039613602,R2_5h_#1,2_5_1_0007.csv,1,0.15062491705581876,0.34937508294418124
45,192,45,23,1.73,1.4841510746523858,1.711720906099085,100.811571727267,2845.756312599914,49.281669603863975,149.902428272733,150.02968740008598,167.03933039613602,R2_5h_#1,2_5_1_0007.csv,1,0.034213218797192683,0.4657867812028073
47,194,47,26,9.27,3.4355393433484296,21.23163314189329,11.450571727267004,43.883312599914035,3340.813669603864,149.902428272733,150.02968740008598,167.03933039613602,R2_5h_#1,2_5_1_0007.csv,1,0.20693598265325952,0.2930640173467405
51,198,51,30,6.427,2.860613667382034,12.256776026842886,1185.943571727267,32.480312599914015,2125.364669603864,149.902428272733,150.02968740008598,167.03933039613602,R2_5h_#1,2_5_1_0007.csv,1,0.9733423539888585,0.4733423539888585
53,200,53,1,26.511,5.809892733129752,102.68404416533524,67.90720900018198,29.02848391749461,3531.825996035454,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.7005387484860991,0.2005387484860991
54,201,54,2,10.938,3.7318486223737977,27.21264015434973,237.49420900018197,578.9924839174946,1951.3309960354536,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.2908733370185222,0.2091266629814778
56,203,56,4,4.388,2.363678303470651,6.914546930419479,8.958209000181967,5.5474839174945885,2978.546996035454,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.6175650519435403,0.11756505194354028
57,204,57,5,0.556,0.8413805244196888,0.3118717143848979,121.601209000182,115.0264839174946,0.0,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.513892552054283,0.01389255205428297
58,205,58,6,1.174,1.2226132771727456,0.956898658267202,143.26820900018197,0.5004839174945914,0.0,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.9965188254317567,0.49651882543175674
59,206,59,7,22.556,5.359028939187242,80.5855045015383,77.21020900018198,95.3524839174946,3474.030996035454,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.4474328007677545,0.05256719923224551
61,208,61,9,33.742,6.554513614178695,147.4415989130783,56.45120900018196,21.255483917494615,3547.494996035454,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.7264652101458888,0.22646521014588883
62,209,62,10,2.534,1.796215189324181,3.0344061931649824,12.512209000181969,1115.0264839174947,0.0,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.011096922064647501,0.4889030779353525
63,210,63,11,43.444,7.437379833077938,215.4063529788253,6.3192090001819565,14.46448391749459,3562.331996035454,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.304046495741258,0.19595350425874197
66,213,66,14,17.365,4.702106410357607,54.43471854390656,45.20020900018196,67.9414839174946,3377.327996035454,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.3995009075307919,0.10049909246920807
68,215,68,17,9.146,3.4124842675311777,20.807054073893436,248.23420900018198,154.4524839174946,1704.8839960354537,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.616445026284814,0.11644502628481401
69,216,69,19,14.214,4.254154074415454,40.31236400916085,116.42520900018195,152.31348391749458,3038.008996035454,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.433228307156524,0.066771692843476
70,217,70,21,1.421,1.3450923362612195,1.274250806551462,152.094209000182,3.8524839174945953,0.0,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.9752961486683895,0.47529614866838954
71,218,71,23,1.854,1.5364199022204157,1.8990149991444336,137.83520900018198,331.6594839174946,48.79299603545368,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.2935820384754608,0.20641796152453917
72,219,72,25,4.449,2.3800509941021724,7.059231248507043,29.29620900018196,18.693483917494603,3037.622996035454,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.6104687740019059,0.11046877400190591
73,220,73,26,8.343,3.2592387948300847,18.127886176844928,251.80920900018197,350.5074839174946,1971.2039960354537,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.4180677905179671,0.08193220948203289
74,221,74,27,0.742,0.971979291031188,0.4808057559634276,111.76820900018197,10.276483917494602,753.4429960354537,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.915797371669193,0.41579737166919295
75,222,75,28,44.062,7.490092177010957,220.01896100230448,48.17720900018196,30.06548391749459,3576.8239960354535,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.6157406807415468,0.11574068074154675
77,224,77,30,16.562,4.592101190076692,50.702919940033446,118.50720900018194,9.87348391749461,3229.331996035454,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.9230921434282495,0.4230921434282495
81,228,81,35,6.365,2.8467823419150453,12.07984640419284,143.04520900018196,5.104483917494605,1620.5309960354539,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.9655450928249237,0.46554509282492373
82,229,82,36,5.315,2.6013973514762005,9.21761794873067,442.256209000182,28.10748391749459,58.29299603545368,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.9402430835102444,0.44024308351024444
84,231,84,38,0.803,1.0111435874406445,0.5412988671432248,89.88320900018198,5.026483917494602,0.0,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.9470392984849871,0.44703929848498714
87,234,87,41,1.978,1.5869681217611626,2.092681963229053,8.456209000181957,98.4014839174946,2432.0259960354538,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.0791352383650716,0.4208647616349284
88,235,88,43,1.607,1.430418102650203,1.5324545939725842,13.30620900018198,4.334483917494595,2805.256996035454,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.7542906087803788,0.2542906087803788
89,236,89,44,28.242,5.996568287146446,112.90338771039326,50.59420900018196,75.93448391749459,3546.8269960354537,149.73179099981803,149.9735160825054,161.9740039645463,R2_5h_#1,2_5_1_0008.csv,1,0.3998635237076234,0.1001364762923766
91,238,91,1,6.303,2.832883486920302,11.903776412039107,219.88476575788974,2959.8560647713975,61.56662508737796,150.37023424211026,151.27093522860264,164.91337491262203,R2_5h_#1,2_5_1_0009.csv,1,0.06915178861331556,0.43084821138668444
93,240,93,3,1.298,1.2855601615895855,1.1124380598288546,187.96276575788977,2423.1100647713974,48.84862508737797,150.37023424211026,151.27093522860264,164.91337491262203,R2_5h_#1,2_5_1_0009.csv,1,0.07198679545058423,0.42801320454941577
94,241,94,4,1.545,1.402553063743339,1.4446296556556393,12.06976575788974,7.329064771397356,2307.886625087378,150.37023424211026,151.27093522860264,164.91337491262203,R2_5h_#1,2_5_1_0009.csv,1,0.6221903809957817,0.12219038099578172
97,244,97,8,3.09,1.983509564693766,4.0860297032691575,180.24976575788975,303.40906477139737,2699.886625087378,150.37023424211026,151.27093522860264,164.91337491262203,R2_5h_#1,2_5_1_0009.csv,1,0.372679571591064,0.12732042840893598
100,247,100,13,0.68,0.9304852983362556,0.4218200019124359,106.81176575788976,445.36506477139733,1723.541625087378,150.37023424211026,151.27093522860264,164.91337491262203,R2_5h_#1,2_5_1_0009.csv,1,0.19343760884625621,0.3065623911537438
101,248,101,16,47.708,7.793825261078487,247.88521037035497,1.5427657578897538,10.019064771397353,3433.671625087378,150.37023424211026,151.27093522860264,164.91337491262203,R2_5h_#1,2_5_1_0009.csv,1,0.13343611584530632,0.36656388415469365
